3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.5909	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
3337519.6001	1742282.591	5131459.381
