1	3337519.6000	1742282.5900	5131459.3804
2	3337519.6000	1742282.5900	5131459.3805
3	3337519.6000	1742282.5900	5131459.3805
4	3337519.6000	1742282.5901	5131459.3805
5	3337519.6000	1742282.5901	5131459.3805
6	3337519.6000	1742282.5901	5131459.3805
7	3337519.6000	1742282.5901	5131459.3805
8	3337519.6000	1742282.5901	5131459.3805
9	3337519.6000	1742282.5901	5131459.3805
10	3337519.6000	1742282.5901	5131459.3805
11	3337519.6000	1742282.5901	5131459.3805
12	3337519.6000	1742282.5901	5131459.3805
13	3337519.6000	1742282.5901	5131459.3805
14	3337519.6000	1742282.5901	5131459.3805
15	3337519.6000	1742282.5901	5131459.3805
16	3337519.6000	1742282.5901	5131459.3805
17	3337519.6000	1742282.5901	5131459.3805
18	3337519.6000	1742282.5901	5131459.3805
19	3337519.6000	1742282.5901	5131459.3805
20	3337519.6000	1742282.5901	5131459.3805
21	3337519.6000	1742282.5901	5131459.3805
22	3337519.6000	1742282.5901	5131459.3805
23	3337519.6000	1742282.5901	5131459.3805
24	3337519.6000	1742282.5901	5131459.3805
25	3337519.6000	1742282.5901	5131459.3805
26	3337519.6000	1742282.5901	5131459.3805
27	3337519.6000	1742282.5901	5131459.3805
28	3337519.6000	1742282.5901	5131459.3805
29	3337519.6000	1742282.5901	5131459.3805
30	3337519.6000	1742282.5901	5131459.3805
31	3337519.6000	1742282.5901	5131459.3805
32	3337519.6000	1742282.5901	5131459.3805
33	3337519.6000	1742282.5901	5131459.3805
34	3337519.6000	1742282.5901	5131459.3805
35	3337519.6000	1742282.5901	5131459.3805
36	3337519.6000	1742282.5901	5131459.3805
37	3337519.6000	1742282.5901	5131459.3805
38	3337519.6000	1742282.5901	5131459.3805
39	3337519.6000	1742282.5901	5131459.3805
40	3337519.6000	1742282.5901	5131459.3805
41	3337519.6000	1742282.5901	5131459.3805
42	3337519.6000	1742282.5901	5131459.3805
43	3337519.6000	1742282.5901	5131459.3805
44	3337519.6000	1742282.5901	5131459.3805
45	3337519.6000	1742282.5901	5131459.3805
46	3337519.6000	1742282.5901	5131459.3805
47	3337519.6000	1742282.5901	5131459.3805
48	3337519.6000	1742282.5901	5131459.3805
49	3337519.6000	1742282.5901	5131459.3805
50	3337519.6000	1742282.5901	5131459.3805
51	3337519.6000	1742282.5901	5131459.3805
52	3337519.6000	1742282.5901	5131459.3805
53	3337519.6000	1742282.5901	5131459.3805
54	3337519.6000	1742282.5901	5131459.3805
55	3337519.6000	1742282.5901	5131459.3805
56	3337519.6000	1742282.5901	5131459.3805
57	3337519.6000	1742282.5901	5131459.3805
58	3337519.6000	1742282.5901	5131459.3805
59	3337519.6000	1742282.5901	5131459.3805
60	3337519.6000	1742282.5901	5131459.3805
61	3337519.6000	1742282.5901	5131459.3805
62	3337519.6000	1742282.5901	5131459.3805
63	3337519.6000	1742282.5901	5131459.3805
64	3337519.6000	1742282.5902	5131459.3805
65	3337519.6000	1742282.5902	5131459.3805
66	3337519.6000	1742282.5902	5131459.3805
67	3337519.6000	1742282.5902	5131459.3805
68	3337519.6000	1742282.5902	5131459.3805
69	3337519.6000	1742282.5902	5131459.3804
70	3337519.6000	1742282.5902	5131459.3804
71	3337519.6000	1742282.5902	5131459.3804
72	3337519.6000	1742282.5902	5131459.3804
73	3337519.6000	1742282.5902	5131459.3804
74	3337519.6000	1742282.5902	5131459.3804
75	3337519.6000	1742282.5902	5131459.3804
76	3337519.6000	1742282.5902	5131459.3804
77	3337519.6000	1742282.5902	5131459.3804
78	3337519.6000	1742282.5902	5131459.3804
79	3337519.6000	1742282.5902	5131459.3804
80	3337519.6000	1742282.5902	5131459.3804
81	3337519.6000	1742282.5902	5131459.3804
82	3337519.6000	1742282.5902	5131459.3804
83	3337519.6000	1742282.5902	5131459.3805
84	3337519.6000	1742282.5902	5131459.3805
85	3337519.6000	1742282.5902	5131459.3805
86	3337519.6000	1742282.5902	5131459.3805
87	3337519.6000	1742282.5902	5131459.3804
88	3337519.6000	1742282.5902	5131459.3804
89	3337519.6000	1742282.5902	5131459.3804
90	3337519.6000	1742282.5902	5131459.3804
91	3337519.6000	1742282.5902	5131459.3804
92	3337519.6000	1742282.5902	5131459.3804
93	3337519.6000	1742282.5902	5131459.3804
94	3337519.6000	1742282.5902	5131459.3804
95	3337519.6000	1742282.5902	5131459.3804
96	3337519.6000	1742282.5902	5131459.3804
97	3337519.6000	1742282.5902	5131459.3804
98	3337519.6000	1742282.5902	5131459.3804
99	3337519.6000	1742282.5902	5131459.3804
